$Beit Dagan,,,,,,
,,,,,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD,Solar
194.722,29,,3.2,0,,431
194.729,28.9,,3.1,0,,442
194.736,28.4,,2.6,0,,394
194.743,28.3,,2.5,0,,317
194.75,28.2,,2.2,0,,176
194.757,28,,2.4,0,,56
194.764,27.8,,3,0,,0
194.771,27.6,,2.8,0,,0
194.778,27.5,,2.4,0,,0
194.785,27.3,,2.6,0,,0
194.792,27.2,,2.3,0,,0
194.799,27,,2.3,0,,0
194.806,26.9,,2.7,0,,0
194.813,26.8,18.8,2.3,0,2,0
194.819,26.7,,2.1,0,,0
194.826,26.7,,2.4,0,,0
194.833,26.6,,2.8,0,,1
194.84,26.6,,2.6,0,,0
194.847,26.6,,2.6,0,,0
194.854,26.5,,2,0,,1
194.861,26.5,,2.2,0,,1
194.868,26.4,,2.6,0,,0
194.875,26.4,,2.2,0,,1
194.882,26.4,,2.1,0,,1
194.889,26.3,,2,0,,1
194.896,26.3,,2,0,,1
194.903,26.3,,1.8,0,,1
194.91,26.3,,2,0,,1
194.917,26.3,,1.9,0,,1
194.924,26.3,,1.9,0,,0
194.931,26.3,,2.3,0,,0
194.938,26.2,19.7,1.6,0,3,0
194.944,26.1,,1.3,0,,0
194.951,25.9,,1.1,0,,0
194.958,25.6,,1.3,0,,0
194.965,25.3,,1.4,0,,0
194.972,25.1,,1.5,0,,0
194.979,25,,1.7,0,,0
194.986,24.9,,1.6,0,,0
194.993,24.7,,1.3,0,,1
195,24.7,,2.7,0,,1
195.007,24.7,,2.4,0,,0
195.014,24.6,,2.4,0,,0
195.021,24.6,,2.8,0,,0
195.028,24.6,,2.5,0,,0
195.035,24.5,,2.6,0,,1
195.042,24.5,,2.7,0,,1
195.049,24.5,,2.3,0,,0
195.056,24.6,,2.8,0,,0
195.063,24.5,19.5,1.7,0,4,0
195.069,24.2,,2,0,,0
195.076,24.2,,2.6,0,,0
195.083,24.3,,2.5,0,,0
195.09,24.2,,2.1,0,,0
195.097,24.2,,1.9,0,,0
195.104,24.1,,1.9,0,,0
195.111,24,,2.5,0,,0
195.118,24,,2.4,0,,0
195.125,23.9,,2.5,0,,0
195.132,23.9,,2.5,0,,0
195.139,23.9,,2.2,0,,0
195.146,23.9,,2.4,0,,0
195.153,23.9,,1.9,0,,0
195.16,23.8,,2,0,,0
195.167,23.6,,1.7,0,,0
195.174,23.4,,1.8,0,,0
195.181,23.3,,2.1,0,,0
195.188,23.2,19.4,1.8,0,3,0
195.194,23.1,,1.6,0,,0
195.201,23,,1.5,0,,62
195.208,23,,2.1,0,,179
195.215,23,,1.9,0,,278
195.222,23.1,,1.5,0,,360
195.229,23.5,,1.6,0,,408
195.236,23.8,,1.7,0,,454
195.243,24.1,,1.9,0,,493
195.25,24.4,,2.1,0,,539
195.257,24.7,,2.4,0,,571
195.264,25,,3,0,,572
195.271,25.2,,3.4,0,,580
195.278,25.3,,3.9,0,,646
195.285,25.4,,3.8,0,,682
195.292,25.7,,4.2,0,,689
195.299,26,,3.5,0,,270
195.306,26.3,,3.5,0,,505
195.313,26.7,18.9,3.1,0,2,467
195.319,26.8,,3,0,,467
195.326,27.1,,2.8,0,,456
195.333,27.2,,2.9,0,,799
195.34,27.1,,2.2,0,,765
195.347,27.4,,2.2,0,,785
195.354,27.9,,3,0,,830
195.361,28,,2.5,0,,818
195.368,28.4,,3.7,0,,854
195.375,28.8,,2.4,0,,864
195.382,29.3,,2.4,0,,867
195.389,29.5,,3.1,0,,851
195.396,29.5,,2.5,0,,871
195.403,29.7,,3,0,,880
195.41,30.1,,3.4,0,,888
195.417,30.4,,3.8,0,,888
195.424,30,,4,0,,886
195.431,30.4,,3.7,0,,899
195.438,30.4,19.5,3.8,0,4,903
195.444,30.6,,3.2,0,,904
195.451,30.8,,3.7,0,,909
195.458,31,,3.3,0,,903
195.465,31.6,,3.6,0,,916
195.472,31,,3.1,0,,918
195.479,30.6,,2.7,0,,919
195.486,30.9,,4.1,0,,921
195.493,30.8,,3.5,0,,922
195.5,30.8,,3.9,0,,926
195.507,31.1,,4,0,,924
195.514,30.7,,3.5,0,,922
195.521,31,,3.5,0,,925
195.528,31,,4,0,,931
195.535,30.9,,4.1,0,,924
195.542,30.9,,4.2,0,,919
195.549,31.2,,3.7,0,,926
195.556,31.4,,3.9,0,,915
195.563,30.7,18.9,4.3,0,1,912
195.569,30.7,,3.7,0,,905
195.576,31.1,,3.7,0,,905
195.583,31.2,,4.1,0,,910
195.59,30.9,,3.6,0,,899
195.597,30.8,,3.9,0,,895
195.604,30.4,,3.9,0,,887
195.611,30.4,,3.4,0,,883
195.618,30.6,,3.9,0,,866
195.625,30.6,,4.3,0,,863
195.632,30.3,,3.2,0,,851
195.639,30.3,,3.2,0,,829
195.646,30.2,,3.6,0,,805
195.653,30.1,,3.9,0,,794
195.66,30.1,,4.1,0,,785
195.667,30,,4.8,0,,772
195.674,29.9,,3.7,0,,750
195.681,29.6,,4.3,0,,731
195.688,29.4,19.1,3.8,0,0,727
195.694,29.4,,4.3,0,,706
195.701,29.3,,4.3,0,,675
195.708,29.3,,4.2,0,,642
195.715,29.2,,4.3,0,,621
195.722,29.1,,3.7,0,,581
195.729,28.9,,3.3,0,,539
195.736,28.7,,4.2,0,,466
195.743,28.6,,3.9,0,,390
195.75,28.4,,3.7,0,,234
195.757,28.2,,4.2,0,,131
195.764,27.9,,3.1,0,,0
195.771,27.8,,3.6,0,,0
195.778,27.6,,3.7,0,,0
195.785,27.5,,2.9,0,,0
195.792,27.5,,3.1,0,,0
195.799,27.3,,3.1,0,,0
195.806,27.3,,3.8,0,,0
195.813,27.2,19.6,3.2,0,0,0
195.819,27.1,,2.9,0,,0
195.826,27,,2.5,0,,0
195.833,26.9,,2.3,0,,0
195.84,26.9,,2.3,0,,0
195.847,26.9,,1.9,0,,0
195.854,26.9,,1.8,0,,0
195.861,26.8,,1.7,0,,0
195.868,26.8,,2.3,0,,0
195.875,26.8,,2.3,0,,1
195.882,26.7,,2.2,0,,1
195.889,26.7,,1.7,0,,0
195.896,26.7,,1.6,0,,1
195.903,26.6,,1.9,0,,1
195.91,26.6,,2.2,0,,1
195.917,26.5,,1.7,0,,0
195.924,26.5,,2.2,0,,0
195.931,26.4,,1.9,0,,0
195.938,26.3,19.2,1.7,0,0,1
195.944,26.3,,1.7,0,,0
195.951,26.2,,1.7,0,,0
195.958,26.1,,0.9,0,,0
195.965,25.9,,1,0,,0
195.972,25.7,,0.8,0,,0
195.979,25.4,,0.6,0,,0
195.986,25.1,,0.6,0,,0
195.993,24.9,,0.4,0,,0
196,24.6,,0.9,0,,0
196.007,24.4,,1.3,0,,0
196.014,24.3,,1.3,0,,0
196.021,24.1,,1.6,0,,0
196.028,24.1,,1.9,0,,0
196.035,24.1,,2.2,0,,1
196.042,24.1,,2.1,0,,1
196.049,24.1,,2,0,,1
196.056,24,,2.3,0,,0
196.063,23.9,19.2,1.3,0,0,0
196.069,23.8,,0.9,0,,0
196.076,23.8,,1.1,0,,0
196.083,23.7,,0.8,0,,0
196.09,23.7,,0.8,0,,0
196.097,23.7,,0.7,0,,0
196.104,23.6,,0.4,0,,0
196.111,23.5,,0.6,0,,0
196.118,23.4,,0.8,0,,0
196.125,23.3,,1.1,0,,0
196.132,23.2,,1.2,0,,0
196.139,23.2,,1.1,0,,0
196.146,23.1,,1.1,0,,0
196.153,23,,1.2,0,,0
196.16,22.9,,1.3,0,,0
196.167,22.8,,1.6,0,,0
196.174,22.8,,1.9,0,,0
196.181,22.7,,1.4,0,,0
196.188,22.6,19,1.3,0,4,0
196.194,22.6,,1.1,0,,0
196.201,22.5,,1.3,0,,37
196.208,22.5,,0.9,0,,81
196.215,22.5,,1,0,,270
196.222,22.6,,0.6,0,,373
196.229,22.8,,0.7,0,,431
196.236,23.3,,1.3,0,,499
196.243,23.9,,1.4,0,,539
196.25,24.4,,1.2,0,,575
196.257,24.9,,1.6,0,,600
196.264,25.2,,2.2,0,,632
196.271,25.5,,2.2,0,,661
196.278,25.7,,2.5,0,,682
196.285,26,,2.3,0,,691
196.292,26.3,,2.3,0,,605
196.299,26.7,,2.1,0,,601
196.306,26.9,,1.7,0,,72
196.313,27.2,18.7,2,0,3,83
196.319,27.1,,2.1,0,,98
196.326,27.2,,1.8,0,,128
196.333,27.4,,1.8,0,,651
196.34,27.5,,2.4,0,,362
196.347,27.8,,2.4,0,,831
196.354,28.2,,2.3,0,,824
196.361,28.8,,2.9,0,,228
196.368,29,,2.6,0,,479
196.375,29.3,,3.3,0,,837
196.382,28.9,,3.3,0,,405
196.389,29.3,,2.2,0,,857
196.396,29.6,,4.3,0,,882
196.403,29.2,,3.8,0,,876
196.41,29.5,,2.6,0,,885
196.417,29.9,,3,0,,894
196.424,30.1,,3.2,0,,901
196.431,30.2,,3.1,0,,904
196.438,30.5,19.4,3,0,4,907
196.444,30.7,,3.1,0,,905
196.451,30.8,,3.5,0,,914
196.458,30.6,,3.5,0,,918
196.465,30.4,,3.9,0,,916
196.472,30.3,,2.9,0,,918
196.479,30.4,,3.4,0,,917
196.486,30.7,,3.3,0,,917
196.493,31,,4.3,0,,919
196.5,30.9,,4.1,0,,917
196.507,31.1,,3.9,0,,918
196.514,31.1,,4.4,0,,917
196.521,30.9,,4.2,0,,919
196.528,31.3,,3.5,0,,915
196.535,31.1,,3.2,0,,918
196.542,30.6,,4.1,0,,919
196.549,31.1,,4.6,0,,919
196.556,31.1,,4.2,0,,909
196.563,31,18.6,4.7,0,3,912
196.569,31.2,,5,0,,908
196.576,31,,4.7,0,,901
196.583,31,,5.2,0,,893
196.59,31,,4.5,0,,887
196.597,30.8,,4.3,0,,881
196.604,30.8,,4.6,0,,873
196.611,30.8,,5.1,0,,869
196.618,30.8,,4.2,0,,861
196.625,30.8,,5.1,0,,859
196.632,30.7,,5.5,0,,849
196.639,30.9,,5.3,0,,832
196.646,30.6,,4.7,0,,820
196.653,30.4,,4.6,0,,798
196.66,30.2,,4.6,0,,781
196.667,30,,4.7,0,,750
196.674,30,,4.4,0,,733
196.681,30,,4.9,0,,706
196.688,29.7,18.9,4.8,0,3,678
196.694,29.5,,5.2,0,,643
196.701,29.2,,4.2,0,,600
196.708,29,,5.1,0,,561
196.715,28.9,,4.2,0,,440
196.722,28.9,,4.6,0,,464
196.729,28.5,,4.4,0,,387
196.736,28.3,,3.8,0,,248
196.743,28.3,,4.1,0,,146
196.75,28.2,,3.9,0,,44
196.757,28,,3.9,0,,0
196.764,28,,4,0,,0
196.771,27.8,,3.5,0,,0
196.778,27.7,,3.5,0,,0
196.785,27.6,,3.4,0,,0
196.792,27.6,,3.1,0,,0
196.799,27.5,,3.2,0,,0
196.806,27.5,,3.2,0,,0
196.813,27.5,19.7,3,0,3,0
196.819,27.4,,3.2,0,,0
196.826,27.4,,2.2,0,,0
196.833,27.3,,2.3,0,,0
196.84,27.3,,2.4,0,,0
196.847,27.3,,2.2,0,,0
196.854,27.3,,1.9,0,,0
196.861,27.3,,2.3,0,,0
196.868,27.3,,1.8,0,,1
196.875,27.2,,1.8,0,,1
196.882,27.1,,2.2,0,,0
196.889,27.1,,1.5,0,,0
196.896,27.1,,2.2,0,,1
196.903,27.1,,2.3,0,,1
196.91,27.1,,2.6,0,,1
196.917,27,,2.1,0,,1
196.924,27,,1.6,0,,1
196.931,27,,2,0,,1
196.938,27,20.7,2.5,0,3,0
196.944,27,,1.6,0,,1
196.951,26.9,,1.6,0,,1
196.958,26.8,,2.3,0,,0
196.965,26.8,,1.9,0,,0
196.972,26.7,,2.2,0,,0
196.979,26.6,,1.8,0,,0
196.986,26.5,,1.7,0,,0
197,26.5,,1.5,0,,1
197.007,26.4,,1.8,0,,0
197.014,26.4,,1.8,0,,0
197.021,26.1,,1.3,0,,0
197.028,26,,1.6,0,,1
197.035,25.8,,1.8,0,,0
197.042,25.7,,1.9,0,,0
197.049,25.5,,1.8,0,,0
197.056,25.4,,1.6,0,,0
197.063,25.4,,1.8,0,,0
197.069,25.2,20.9,1.8,0,4,0
197.076,25.1,,1.5,0,,0
197.083,24.9,,1.6,0,,0
197.09,24.8,,1.8,0,,0
197.097,24.7,,2.1,0,,0
197.104,24.6,,1.8,0,,0
197.111,24.4,,2.5,0,,0
197.118,24.2,,2.3,0,,0
197.125,24,,1.9,0,,0
197.132,23.9,,1.8,0,,0
197.139,23.8,,1.6,0,,0
197.146,23.8,,1.3,0,,0
197.153,23.8,,1.6,0,,0
197.16,23.7,,1.5,0,,0
197.167,23.6,,1.4,0,,0
197.174,23.7,,1.7,0,,1
197.181,23.6,,1.6,0,,1
197.188,23.7,,1.1,0,,0
197.194,23.7,20.4,0.9,0,3,0
197.201,23.7,,1.4,0,,1
197.208,23.7,,1.5,0,,22
197.215,23.8,,1.4,0,,116
197.222,23.8,,1.5,0,,176
197.229,24.1,,1.6,0,,235
197.236,24.4,,1.5,0,,296
197.243,24.9,,1.8,0,,350
197.25,25.4,,2.1,0,,395
197.257,25.7,,2.9,0,,441
197.264,26,,2.9,0,,482
197.271,26.3,,2.9,0,,490
197.278,26.4,,3.4,0,,507
197.285,26.7,,2.8,0,,524
197.292,26.9,,2.9,0,,511
197.299,27.1,,2.6,0,,558
197.306,27.3,,3.2,0,,548
197.313,27.3,,3,0,,580
197.319,27.5,20,2.8,0,2,393
197.326,27.7,,3.2,0,,300
197.333,28.2,,2.9,0,,88
197.34,28.3,,2.4,0,,127
197.347,28.2,,1.5,0,,524
197.354,28.3,,1.8,0,,235
197.361,28.9,,2,0,,682
197.368,29.3,,3.3,0,,652
197.375,29.7,,3.2,0,,322
197.382,29.9,,2.9,0,,642
197.389,29.9,,2.7,0,,724
197.396,30.3,,3.6,0,,734
197.403,30.2,,3.6,0,,749
197.41,30.5,,2.8,0,,757
197.417,30.7,,3.1,0,,750
197.424,30.6,,2.6,0,,756
197.431,30.6,,2.7,0,,653
197.438,30.5,,2.4,0,,676
197.444,31,20.4,3.3,0,3,777
197.451,30.6,,3.2,0,,775
197.458,30.9,,3.2,0,,776
197.465,31.1,,3.9,0,,774
197.472,31,,3.4,0,,781
197.479,31,,3.1,0,,793
197.486,31.3,,3.2,0,,786
197.493,31.5,,3.1,0,,781
197.5,31.7,,3.5,0,,779
197.507,31.5,,3.8,0,,
197.514,31.5,,3.7,0,,767
197.521,31.5,,4,0,,765
197.528,31.5,,3.1,0,,757
197.535,31.5,,2.9,0,,752
197.542,31.5,,3.1,0,,745
197.549,31.4,,2.8,0,,738
197.556,31.7,,3.5,0,,733
197.563,31.5,,3.7,0,,723
197.569,31.6,19.8,4,0,1,713
197.576,31.8,,3.5,0,,703
197.583,31.6,,3.5,0,,692
197.59,31.6,,3.7,0,,677
197.597,31.5,,3.8,0,,654
197.604,31.9,,3.3,0,,643
197.611,31.9,,3.8,0,,630
197.618,32,,3.3,0,,612
197.625,31.7,,2.7,0,,601
197.632,31.7,,3,0,,582
197.639,31.9,,3.1,0,,562
197.646,31.8,,2.9,0,,539
197.653,31.2,,3.3,0,,513
197.66,31.2,,3.4,0,,499
197.667,31.5,,4.1,0,,495
197.674,31,,3.5,0,,481
197.681,30.9,,3.4,0,,459
197.688,30.5,,3.3,0,,430
197.694,30.4,19.8,3.4,0,0,361
197.701,30.3,,3.6,0,,322
197.708,30.2,,3.1,0,,269
197.715,30,,3,0,,217
197.722,29.9,,2.9,0,,160
197.729,29.7,,2.8,0,,104
197.736,29.6,,2.8,0,,56
197.743,29.5,,2.7,0,,16
197.75,29.3,,2.2,0,,0
197.757,29.1,,2.3,0,,0
197.764,29,,2.9,0,,0
197.771,28.9,,2.7,0,,0
197.778,28.8,,2.7,0,,0
197.785,28.6,,2.1,0,,0
197.792,28.4,,2.6,0,,0
197.799,28.4,,2.4,0,,0
197.806,28.4,,1.9,0,,0
197.813,28.3,,2.1,0,,0
197.819,28.2,20.8,1.8,0,0,0
197.826,28.2,,1.9,0,,0
197.833,28,,1.8,0,,0
197.84,27.9,,1.7,0,,0
197.847,27.8,,1.7,0,,0
197.854,27.7,,2,0,,0
197.861,27.7,,2.2,0,,0
197.868,27.6,,2.4,0,,0
197.875,27.6,,2.2,0,,0
197.882,27.5,,2.2,0,,0
197.889,27.5,,1.9,0,,0
197.896,27.4,,1.6,0,,0
197.903,27.3,,1.3,0,,0
197.91,27.2,,1.6,0,,0
197.917,27.1,,1.8,0,,0
197.924,26.9,,1.6,0,,0
197.931,26.8,,1.4,0,,0
197.938,26.7,,1.6,0,,0
197.944,26.6,20.7,1.7,0,0,0
197.951,26.4,,1.4,0,,0
197.958,26.3,,1.4,0,,0
197.965,26.2,,1.5,0,,0
197.972,25.9,,1.7,0,,0
197.979,25.7,,1.7,0,,1
197.986,25.7,,2,0,,1
198,25.7,,2.4,0,,1
198.007,25.6,,1.7,0,,0
198.014,25.5,,1.2,0,,0
198.021,25.4,,1.7,0,,0
198.028,25.3,,1.8,0,,0
198.035,25.3,,1.2,0,,0
198.042,25.1,,1,0,,0
198.049,25,,0.9,0,,0
198.056,24.8,,0.9,0,,0
198.063,24.7,,1.3,0,,0
198.069,24.6,,1.2,0,,0
198.076,24.5,20.2,1.1,0,0,0
198.083,24.4,,1.3,0,,0
198.09,24.4,,1.6,0,,0
198.097,24.3,,1.6,0,,0
198.104,24.2,,1.6,0,,0
198.111,24.2,,1.6,0,,0
198.118,24.3,,1.2,0,,0
198.125,24.3,,1.2,0,,0
198.132,24.3,,1.2,0,,0
198.139,24.3,,1.2,0,,0
198.146,24.3,,1.2,0,,0
198.153,24.3,,1.5,0,,0
198.16,24.3,,1.5,0,,0
198.167,24.3,,1.6,0,,0
198.174,24.2,,1.4,0,,0
198.181,24.2,,1.4,0,,0
198.188,24.3,,1.8,0,,0
198.194,24.2,,1.7,0,,1
198.201,24.2,19.7,1.6,0,0,1
198.208,24.3,,1.6,0,,2
198.215,24.3,,1.6,0,,5
198.222,24.5,,1.3,0,,11
198.229,24.8,,1.5,0,,26
198.236,25,,1.9,0,,34
198.243,25.5,,1.8,0,,68
198.25,26,,1.6,0,,107
198.257,26.5,,1.4,0,,134
198.264,27.1,,1.3,0,,180
198.271,27.8,,1.1,0,,219
198.278,28.4,,1.2,0,,250
198.285,29.1,,1,0,,278
198.292,30,,0.9,0,,310
198.299,30.8,,1,0,,331
198.306,31.6,,1.2,0,,371
198.313,32.7,,0.9,0,,410
198.319,34,,2.8,0,,426
198.326,35.3,16.5,3.9,0,0,442
198.333,35.9,,3.8,0,,456
198.34,36.3,,4,0,,475
198.347,36.8,,4.6,0,,492
198.354,37.4,,3.8,0,,510
198.361,37.8,,4.2,0,,522
198.368,38.4,,5.5,0,,541
198.375,38.7,,5.2,0,,554
198.382,39.1,,4.6,0,,561
198.389,39.8,,5.9,0,,584
198.396,40,,6.6,0,,596
198.403,40.5,,7,0,,609
198.41,40.9,,7.8,0,,616
198.417,41.3,,7.3,0,,623
198.424,40.8,,8.1,0,,628
198.431,41,,7.8,0,,615
198.438,40.8,,8.2,0,,606
198.444,41.1,,8.6,0,,596
198.451,40.9,10.5,9.3,0,0,603
198.458,40.6,,9.9,0,,617
198.465,39.3,,11.6,0,,618
198.472,38.9,,8.9,0,,611
198.479,38.8,,10.5,0,,601
198.486,37.8,,11,0,,570
198.493,37.3,,10.7,0,,543
198.5,37.4,,8.6,0,,522
198.507,37,,9.6,0,,515
198.514,36.4,,10.1,0,,515
198.521,36.2,,8.6,0,,504
198.528,35.8,,7.7,0,,476
198.535,36.2,,6.3,0,,449
198.542,35.8,,7.1,0,,346
198.549,35.3,,5.7,0,,308
198.556,34.8,,6.8,0,,340
198.563,35,,7,0,,297
198.569,34.9,,7,0,,306
198.576,35.3,9.4,5.3,0,0,260
198.583,35.2,,6.1,0,,248
198.59,34.9,,6,0,,192
198.597,34.8,,4.7,0,,205
198.604,34.5,,5.5,0,,219
198.611,34.2,,5.7,0,,260
198.618,33.8,,5.9,0,,238
198.625,33.5,,4.5,0,,199
198.632,33.6,,4.1,0,,191
198.639,33.5,,4.3,0,,198
198.646,33.4,,4,0,,174
198.653,33.1,,3.8,0,,146
198.66,32.8,,3.9,0,,173
198.667,32.8,,3.3,0,,225
198.674,32.7,,3.7,0,,231
198.681,32.7,,3.3,0,,222
198.688,32.3,,3.8,0,,196
198.694,32,,3.7,0,,126
198.701,31.9,23.4,3.6,0,5,107
198.708,31.6,,4.3,0,,13
198.715,31.1,,3.9,0,,0
198.722,30.9,,3.8,0,,0
198.729,30.5,,3.4,0,,0
198.736,30.2,,3,0,,0
198.743,30,,3.8,0,,0
198.75,29.9,,3.3,0,,0
198.757,29.8,,2.7,0,,0
198.764,29.7,,2.7,0,,0
198.771,29.5,,3.3,0,,0
198.778,29.4,,2,0,,0
198.785,29.1,,3.8,0,,0
198.792,29,,2.7,0,,0
198.799,28.8,,3,0,,0
198.806,28.8,,2.6,0,,0
198.813,28.8,,3,0,,0
198.819,28.7,,2.4,0,,0
198.826,28.6,24.9,2.5,0,4,0
198.833,28.6,,2.8,0,,0
198.84,28.5,,2.3,0,,0
198.847,28.5,,2.4,0,,0
198.854,28.5,,2.4,0,,0
198.861,28.3,,2.6,0,,0
198.868,28.3,,2.3,0,,0
198.875,28.2,,2.1,0,,0
198.882,28.2,,1.5,0,,0
198.889,28.3,,2,0,,0
198.896,28.2,,1.2,0,,0
198.903,28.2,,0.4,0,,0
198.91,28,,0.9,0,,0
198.917,28,,1.2,0,,0
198.924,28,,1.9,0,,1
198.931,28,,1.4,0,,0
198.938,27.9,,1.1,0,,0
198.944,27.9,,0.7,0,,1
198.951,27.9,23.7,1.2,0,5,1
198.958,27.9,,1.1,0,,0
198.965,27.9,,2.1,0,,0
198.972,27.8,,1.5,0,,0
198.979,27.7,,0.9,0,,0
198.986,27.5,,1.1,0,,0
198.993,27.3,,1.1,0,,0
199,26.9,,1.4,0,,0
199.007,26.8,,1.4,0,,0
199.014,26.7,,1.2,0,,0
199.021,26.7,,0.9,0,,0
199.028,26.4,,1.2,0,,0
199.035,26.3,,1.1,0,,0
199.042,26.3,,1.2,0,,0
199.049,26.1,,1.5,0,,0
199.056,26,,1.4,0,,0
199.063,26,,1.4,0,,0
199.069,25.9,,1.6,0,,1
199.076,25.8,23.5,1.7,0,3,1
199.083,25.8,,2,0,,1
199.09,25.9,,1.9,0,,0
199.097,25.8,,1.9,0,,1
199.104,25.8,,2.2,0,,0
199.111,25.8,,2.4,0,,0
199.118,25.8,,2.5,0,,0
199.125,25.8,,2.7,0,,0
199.132,25.8,,2.5,0,,0
199.139,25.8,,2.2,0,,0
199.146,25.8,,2.2,0,,0
199.153,25.8,,2.2,0,,0
199.16,25.7,,2,0,,0
199.167,25.6,,1.8,0,,0
199.174,25.5,,2.1,0,,0
199.181,25.5,,2.2,0,,0
199.188,25.4,,2.2,0,,0
199.194,25.4,,2.2,0,,0
199.201,25.4,22.5,2.2,0,0,2
199.208,25.4,,2.1,0,,17
199.215,25.6,,2.2,0,,44
199.222,25.8,,2.2,0,,87
199.229,26,,2.1,0,,144
199.236,26.2,,2.2,0,,189
199.243,26.3,,3,0,,255
199.25,26.5,,2.7,0,,302
199.257,26.7,,3.6,0,,339
199.264,26.9,,2.9,0,,381
199.271,27,,3.2,0,,400
199.278,27.2,,3.5,0,,422
199.285,27.4,,3.6,0,,447
199.292,27.7,,3.9,0,,457
199.299,28,,3.3,0,,359
199.306,28.4,,3.3,0,,402
199.313,28.4,,3.8,0,,493
199.319,28.6,,3.6,0,,386
199.326,28.9,22.9,3.8,0,2,462
199.333,29.4,,3.6,0,,304
199.34,29.6,,2.9,0,,532
199.347,29.9,,3.5,0,,667
199.354,30.1,,3.7,0,,704
199.361,30.7,,3.3,0,,720
199.368,31.2,,3.8,0,,433
199.375,31.2,,4.6,0,,573
199.382,31.3,,4.1,0,,256
199.389,31.2,,4.2,0,,605
199.396,31.1,,4,0,,737
199.403,31,,4.2,0,,748
199.41,31.4,,3.8,0,,676
199.417,32,,3.6,0,,780
199.424,31.8,,4.8,0,,627
199.431,31.8,,4.5,0,,628
199.438,31.7,,3.8,0,,784
199.444,31.9,,4.7,0,,776
199.451,32.2,22.3,4.8,0,4,505
199.458,32,,4.6,0,,449
199.465,32,,4.3,0,,493
199.472,31.9,,5,0,,599
199.479,32,,4.4,0,,601
199.486,31.9,,4.6,0,,794
199.493,31.5,,4.4,0,,802
199.5,31.8,,4.5,0,,806
199.507,32.1,,4.8,0,,792
199.514,31.8,,5,0,,604
199.521,32.1,,5,0,,789
199.528,32.5,,4.8,0,,795
199.535,32,,5.1,0,,792
199.542,32.3,,4.5,0,,707
199.549,32.3,,4.1,0,,711
199.556,31.8,,4.1,0,,546
199.563,31.9,,4.5,0,,658
199.569,32.1,,4,0,,625
199.576,31.9,20.8,4.7,0,3,736
199.583,32.1,,4.4,0,,627
199.59,31.9,,4.1,0,,696
199.597,32,,4.8,0,,374
199.604,31.6,,4.8,0,,736
199.611,31.1,,4.6,0,,736
199.618,31.2,,4.3,0,,660
199.625,31.4,,3.9,0,,631
199.632,31.3,,4.8,0,,478
199.639,31.5,,4.5,0,,559
199.646,31.4,,4.7,0,,524
199.653,31.1,,3.8,0,,684
199.66,30.8,,5.4,0,,662
199.667,31,,4.9,0,,602
199.674,30.8,,4.5,0,,472
199.681,30.6,,5.7,0,,208
199.688,30.6,,4,0,,384
199.694,30.2,,3.8,0,,19
199.701,30,21.2,4.2,0,3,179
199.708,29.7,,3.5,0,,217
199.715,29.3,,4,0,,102
199.722,29.1,,3.9,0,,142
199.729,29.1,,4,0,,244
199.736,28.8,,3.5,0,,66
199.743,28.6,,4.2,0,,125
199.75,28.5,,3.5,0,,43
199.757,28.4,,3.1,0,,0
199.764,28.4,,4.2,0,,0
199.771,28.2,,3.9,0,,0
199.778,28.1,,4,0,,0
199.785,28,,3,0,,0
199.792,27.9,,3.1,0,,0
199.799,27.8,,2.4,0,,0
199.806,27.8,,2.7,0,,0
199.813,27.7,,3,0,,0
199.819,27.6,,2.8,0,,0
199.826,27.5,20.5,3.6,0,5,0
199.833,27.5,,2.6,0,,0
199.84,27.4,,2.6,0,,0
199.847,27.4,,2.5,0,,0
199.854,27.3,,1.7,0,,0
199.861,27.3,,2.1,0,,0
199.868,27.2,,2.4,0,,0
199.875,27.2,,1.8,0,,0
199.882,27.1,,1.8,0,,0
199.889,27.1,,1.5,0,,0
199.896,27.1,,1.8,0,,1
199.903,27,,1.6,0,,1
199.91,27,,1.7,0,,0
199.917,27,,1.6,0,,1
199.924,27,,1.4,0,,0
199.931,26.9,,1.5,0,,0
199.938,26.9,,1.7,0,,1
199.944,26.9,,1.8,0,,0
199.951,26.8,20.3,1.3,0,3,1
199.958,26.7,,2.2,0,,0
199.965,26.7,,1.8,0,,0
199.972,26.6,,2.1,0,,0
199.979,26.5,,1.7,0,,0
199.986,26.5,,1.9,0,,0
199.993,26.5,,1.8,0,,0
200,26.4,,1.8,0,,0
200.007,26.3,,1.5,0,,0
200.014,26.3,,1.8,0,,0
200.021,26.2,,1.8,0,,0
200.028,26.1,,1.7,0,,0
200.035,25.9,,1.3,0,,0
200.042,25.5,,1.2,0,,0
200.049,25.4,,1.1,0,,0
200.056,25,,0.9,0,,0
200.063,24.8,,1.1,0,,0
200.069,24.7,,0.7,0,,0
200.076,24.5,19.8,0.8,0,1,0
200.083,24.4,,0.7,0,,0
200.09,24.4,,0.4,0,,0
200.097,24.4,,0.5,0,,0
200.104,24.4,,0.4,0,,0
200.111,24.3,,0.7,0,,1
200.118,24.2,,0.7,0,,0
200.125,24.1,,1.2,0,,0
200.132,24,,1.1,0,,0
200.139,24,,1,0,,0
200.146,24.1,,1.1,0,,0
200.153,24,,1.3,0,,0
200.16,23.9,,1.3,0,,0
